,repo_id,commit_id,commit_time,message,parents,n_added,n_deleted,n_moved,n_renamed,n_struc_changes,total_files_per_level,max_file_depth,total_files,max_file_depth_diff,bucket
125128,achep_keyguard-app,3256fe18a4e26009547c681b61124fe3bf9bf56b,1703867903,"Initial commit
",6bab9dac8a990c168942a334411f72b3fb0abd0c,2087,0,0,0,2087,"10,37,29,76,4,119,122,8,174,635,522,307,38,7",14,2088,13.0,62
143658,chrishumboldt_webplate,4a67f3aeec6950bfa3e2db7d9034f7c17c3de895,1390744639,"Added Grunt.
",4df608c92eaee5e25737c72030aee8e7c0ad1372,1703,1,34,1,1739,"4,2,3,31,73,39,178,293,322,316,215,149,92,51,14,1",16,1783,11.0,62
158674,mobsf_mobile-security-framework-mobsf,89af6dedeee5cfcdca7fe56bbecdf72f824847a2,1423576235,"initial commit
",928fcab9293bedc315c1fae26d529a24d51be58f,1624,0,0,0,1624,"4,40,38,211,387,463,133,108,97,15,14,69,47,0,0,0",13,1626,12.0,62
7780,openebs_node-disk-manager,29aeebf303508309f773a376d0f82cae5a367958,1520922741,"Merge pull request #2 from pawanpraka1/master

initial repo checkin","b39850e97cd908ccf63167dec5f6f056065fc10e,1184788b3b69313a635c146cd50e85a7603261d2",5495,0,0,0,5495,"3,2,0,65,568,1648,1752,806,470,104,60,18,0,0,0,0,0,0",12,5496,11.0,63
13448,fonta1n3_fullynoded,52968e8e4fde233a80b9dea5b05a86736249d004,1571407756,"Merge pull request #8 from tladesignz/master

My fixes","c06919facff2428a424d3c52e2856d7921981fc8,cc140fac55a102469b7f9f59e60f180f23c3c962",0,9673,1,0,9674,"7,7,46,158,7,17,15,0,0,0,0,0,0,0,0,0,0,0,0,0",7,257,-11.0,63
18182,theonedev_onedev,5556731ed1373db3d42f23d2f72164af1f0e7ef4,1335018084,"initial commit
",561bc35b38fbf2030a659174f44fdd9430a1745b,174,0,0,0,174,"1,15,2,0,0,3,7,55,59,16,12,0,4,0,0,0,0,0,0",13,174,13.0,63
23595,rackaapps_thinkrchive-multiplatform,9d44ea52e26b9c5a6eceb2f0794a6022b3afc3cb,1646149638,"delete all
",50e0ff2fa7400336fa78b47da3709e2349c18620,0,1,0,0,1,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",0,0,-11.0,63
23596,rackaapps_thinkrchive-multiplatform,48dd8fdf0119b2a26787416f277e00ebe3fef877,1646149741,"add back files
",9d44ea52e26b9c5a6eceb2f0794a6022b3afc3cb,190,0,0,0,190,"9,5,7,3,7,54,3,21,16,1,11,26,13,14,0",14,190,14.0,63
72753,fuckcoolapkr_fuckcoolapkr-release,81ee8aab8da920087db531cc0e1bbaa737836429,1704808553,"Initial commit
",736be50563699475d9c13e6cafdd47689d99f508,452,0,0,0,452,"9,8,4,18,45,21,37,47,115,2,6,99,35,7",14,453,13.0,63
82549,serverless_serverless,874734b048687fd14e0209fc7b1653d442da8907,1437975421,"updates
",28f090f67b413a558acd022704af5f99e4952272,1155,1,0,0,1156,"5,10,7,8,4,3,5,81,706,87,66,14,4,23,5,45,29,51,23,5,0,4",22,1185,17.0,63
82550,serverless_serverless,b95a503271a3aa166af8b657798becf375f02627,1437975557,"updates
",874734b048687fd14e0209fc7b1653d442da8907,0,1151,0,0,1151,"5,10,7,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",5,34,-17.0,63
127075,kubernetes-retired_bootkube,3485d8cb8493e7abc8b9a9ff2836d91c1484d6ff,1458237746,"Merge pull request #1 from aaronlevy/initial-bootkube

Initial bootkube","957ed5714284b3b3c0b0b2ab6540ee5b948f4a14,34141a409a7686c24b1d36416067cae422f22059",8033,0,0,0,8033,"3,1,2,52,814,2191,2656,1043,625,424,217,6,0,0,0,0",12,8034,11.0,63
141431,cferdinandi_gumshoe,7e025f9c203a2845d709ea71229c56d07e417239,1416845207,"Added gitignore
",81aee5849fcb6f03858c2a024ad0d7d558d3876c,1,13591,0,0,13592,"4,2,9,11,5,0,0,0,0,0,0,0,0,0,0,0,0",5,31,-12.0,63
141717,vipshop_saturn,d1e0d82229327c3a62446b24282af87e773f0198,1480493687,Initial import,f0a5f1e1913d6d8141f3fc861ddbc711ef9e2002,517,0,0,0,517,"5,10,0,0,18,22,21,66,141,99,127,10,1,0,0,0,0",13,520,12.0,63
154026,thiagoralves_openplc_v3,1b10e97e5e62b3b62dc78270650effdb3905a81c,1528998232,"First commit. OpenPLC v3 beta 1
",cb922e153c79f9de25c5b34b7e0a31c24e763d25,2741,0,0,0,2741,"2,6,78,291,65,317,297,662,430,208,190,102,49,45",14,2742,13.0,63
19469,tdt_core,b3949d6adc2c46407b0da4bc7f2743f098f983aa,1357468746,"Initial code commit, refactored exceptions, routing and used framework utility classes.
",154ca5697e885ab2ca8ce04c31a96860e9d231e5,1472,0,0,0,1472,"3,6,44,112,148,170,83,136,54,184,161,355,15,2",14,1473,13.0,64
39755,skerkour_bloom-legacy,ad3857a1c16dad1f228e8c4d4dea7295e52e70e9,1636909878,"mrege bloom
",27908e44dd45b3cd63c121840bfea14fb60c9b18,0,1490,0,0,1490,"0,0,0,0,0,0,0,0,0,0,0,0",0,0,-12.0,64
39756,skerkour_bloom-legacy,5c94122222b4b99e79f4abd7bd7946d42e2b9547,1636909889,"Merge remote-tracking branch 'github.com/skerkour/bloom/main'
","ad3857a1c16dad1f228e8c4d4dea7295e52e70e9,87b4145a8e529fe02de740b806597b1103fba411",17200,0,0,0,17200,"12,56,32,2402,7062,5273,1719,480,88,36,40,0",11,17200,11.0,64
65898,kataras_go-sessions,0bbd868d2fae7aa2577d5331f9166216a12ecb35,1484047147,"Remove vendor folder because of https://github.com/gavv/httpexpect/pull/34
",23189bb49ac1748fbecfdb88f6a1d6e5bcb8d469,0,477,0,0,477,"12,1,9,3,0,0,0,0,0,0,0,0,0,0,0",4,25,-11.0,64
65909,kataras_go-sessions,90952754bf2dbaecfd909b44484464ac0ad4573d,1595621938,"update to v3.3.0
",5f379d83e592d5232a2d08619ca27fc8bbcf80b9,0,193,0,0,193,"19,0,9,3,0,0,0,0,0,0,0,0,0,0,0",4,31,-11.0,64
74309,jstayton_googlemapsgeocoder,b6aa384898506faa4a875f35bdc81dfc1b3950bc,1320467967,"Generated documentation using phpDocumentor.
",61e60cdecba59e282d1e3a18d2822185030aaa5e,1172,0,0,0,1172,"2,6,21,66,189,43,80,4,39,334,183,109,98",13,1174,12.0,64
74310,jstayton_googlemapsgeocoder,c3e79521d671cf28549371b663fed5ee46448d01,1347734611,"Removing docs in preparation for phpDocumentor 2.
",846720e631b0ce7f35b5b4c18efd77b7234a763b,0,1172,0,0,1172,"2,0,0,0,0,0,0,0,0,0,0,0,0",1,2,-12.0,64
87549,docker_machine,c76a9ceabf50aa23438f3d2fdd08df7c3cadb429,1417721305,"Vendor dependencies with Godep

Signed-off-by: Ben Firshman <ben@firshman.co.uk>
",85eca56e928eaf63901dbdcdbef6dc4530bd5ff2,364,0,0,0,364,"13,7,7,0,0,0,86,50,157,44,1,0,0,0,0,10,13",17,388,14.0,64
103820,jeecgboot_jeecg-boot,52c8b47879f1f020e3a89fc693d2bd4060a5c85a,1551081485,"jeecg-boot 1.0版本发布
",e7fa2b23413a7320fd51ae0c33d16c43637320d0,384,1,0,0,385,"1,12,10,28,108,43,14,5,15,67,54,21,6,0,0,0,0",13,384,12.0,64
22935,kilo-loco_content,90f71912bd6f1457814883d57e493dcfe9a3d867,1596634208,"Merge pull request #87 from Kilo-Loco/ios/5

Start ios auth web sign in. Add gitignore. Fixes #5","ae66367349e8382373554191107f23dddfeaa6f1,6f8002a7e347266ccc4b7a2ff1b2bb3486940fdf",2466,0,0,0,2466,"2,1,7,9,10,21,60,226,413,454,653,478,126,7",14,2467,13.0,65
42089,grafana_grafana-operator,f551d384f11ec69147ab7e050f9dffb9fbe80436,1575621294,"Merge pull request #83 from integr8ly/development

merge development back to master","621936bb4a3754e6192626a270a8b8ea0c3e53be,dee56caa4d67fb877864a391a1e6f03092a5fce3",29,5269,1,0,5299,"7,13,17,41,16,0,0,0,0,0,0,0,0,0,0,0",5,94,-11.0,65
44431,bekzodrakhmatof_tinder-clone,772d7378ea22855ccff18bdb4483eedbfef7be72,1548581535,"Installing cocoapods
",bdd8ec86b8ee042ddde116e049f8bd0640190941,2828,0,0,0,2828,"2,5,64,387,429,587,697,352,323,27,10,0,0,3,0,6",16,2892,11.0,65
48735,openshift_hypershift,f64685f9807e4375677dadcb6df800d335c83942,1604442126,"Merge pull request #1 from ironcladlou/consolidation

Initial commit","945f86bc86ac4bde3a0c4dd8f0ef0e7dd9098cac,6c8223fb0c7a04c46b56e316465fdb954f2eba49",3586,0,0,0,3586,"8,10,10,182,674,1411,625,379,237,20,28,3,0,0",12,3587,11.0,65
66771,wa2c_cifs-documents-provider,33f24ee451c278097d140b97022cb8e07901e7c0,1604255543,"First commit
",6af4454d9c3ad3537cba8beb2f0c558427bbe9cb,63,0,0,0,63,"8,11,4,1,0,23,0,0,3,1,10,5,0,0,0",12,66,11.0,65
119238,sceneview_sceneview-android,07de18a375cb0c44ceff16e484c889e13cd4cf6c,1638973084,"Add a lot of things
",1745a6fd539adaee11b691e72181a8e5cb241d81,606,0,0,0,606,"9,17,30,3,3,20,198,40,98,176,3,6,2,2",14,607,13.0,65
128928,calebporzio_onboard,7535e31d52188db74eea499941b44c3d5eb50791,1484344792,"removed the vendor directory
",a1db3aaca0c7fbebb0b0d7f2b6735691b41226a6,0,3276,0,0,3276,"5,7,0,0,0,0,0,0,0,0,0,0,0",2,12,-11.0,65
134672,zsh2401_autumnbox,8793597e905f71cebdd779899a6c3cae39334603,1514208073,"重置缓冲区


Former-commit-id: 09b80b7961ddc7cce7b1b17e4a197278e773892c",7ec6f3d9a781dfaf40f2e638714336126e95bed6,0,608,0,0,608,"0,0,0,0,0,0,0,0,0,0,0,0,0,0",0,0,-13.0,65
134673,zsh2401_autumnbox,6ebd1a4ca03a0bee4ddd751c797f4fb0d161c4e0,1514212463,"修改一些机制,更快更强


Former-commit-id: a1c2a85324883f6d04173ac5f870c5b6b691fa0f",8793597e905f71cebdd779899a6c3cae39334603,591,0,0,0,591,"4,37,147,57,20,0,9,86,151,72,6,1,1,0",13,591,13.0,65
136479,open-policy-agent_opa,49cebf81838b1d6013e882ff798532bd3fc717c8,1569537013,"Un-glide OPA

Remove all the glide files and vendor directory

Signed-off-by: Patrick East <east.patrick@gmail.com>
",bb4a71e26450890087e509db3c32ed17124e635b,0,2438,0,0,2438,"22,218,144,71,82,54,62,0,0,0,0,0,0,0,0,0,0,0",7,653,-11.0,65
145741,smartcontractkit_chainlink,d0d089d6cb6318a4e86a438c92804738818d0dc9,1523050452,"Bring default Solidity examples in contracts.
",ad7183bd446e8a9e58b3d5f6552df4f35d68a505,3,0,0,0,3,"12,74,46,39,3744,3055,3129,1476,770,570,450,216,559,110,245,69,83,60,54,24",20,14785,15.0,65
145742,smartcontractkit_chainlink,82a72dcd2eb3a55f52a366f98d86c5c7259707c3,1523050452,"Added working uptime_sla example.
",aeaf134f43b26d1368fa906a7660a6b42b2e4838,17,0,0,0,17,"12,72,70,49,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",5,212,-15.0,65
145744,smartcontractkit_chainlink,19c7c83946b814030da195d47fcef615553b5747,1523050452,"Remove default Solidity examples from root/examples.
",d0d089d6cb6318a4e86a438c92804738818d0dc9,0,3,0,0,3,"12,71,46,39,3744,3055,3129,1476,770,570,450,216,559,110,245,69,83,60,54,24",20,14782,12.0,65
145746,smartcontractkit_chainlink,3c577f395d7aad64afef475a1d291a66298b6ea0,1523050452,"Initial commit to bring in hello_chainlink examples.
",ed4b5b5123a6b59a99b565a4fb25bced1cb97f11,49,0,0,0,49,"12,70,41,35,29,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0",7,204,-13.0,65
2533,mbaske_angry-ai,980de5d0fdcdc0aff14698977f28448b27afea38,1574172157,"Updates v2

",b3fed2f2590113e186a8d59d3a0ed51ea581c529,565,0,0,0,565,"2,1,22,12,135,214,111,32,22,7,4,4",12,566,11.0,66
15546,andriiheonia_hull,485bf3384f97e5c4d68200a962244af1a54dcc24,1409342231,"first implementation (by angle, has not working yet)
",1fe4e204af9367a8c6c137b6280fea73481bb39f,2530,0,0,0,2530,"5,7,8,85,409,271,428,279,308,385,183,101,55,8",14,2532,13.0,66
15550,andriiheonia_hull,6ed1562e42900072e8ec136df9c52c9e526e3cf5,1409354180,"remove node_modules
",a848b09331ea1a3b19bf4d2e935e937755143176,0,2520,0,0,2520,"4,4,0,0,0,0,0,0,0,0,0,0,0,0",2,8,-12.0,66
26711,admiraltyio_admiralty,9fa992bc72f7a29fc660942c3751924f2c9858a6,1544422594,"vendor

Signed-off-by: adrienjt <adrienjt@users.noreply.github.com>
",086683dde7021e1b8cfb9a8ca990e6c3ebaf0dff,7119,0,0,0,7119,"7,3,22,239,883,2287,1763,959,591,201,100,84,4,5,5,3,10,14",18,7180,13.0,66
58024,combine-lab_salmon,bc836607e82990f54ffbf8b6989a95b9402f1662,1430899876,Create README.md,f9ebbf7a6dde581fd93911c47b778e98f5650168,1,0,0,0,1,"6,126,263,611,1547,803,335,60,10,6,0,0,1",13,3768,12.0,66
81282,stm32duino_arduino_core_stm32,34210ccfe299ba249bd536c66b6d11e5ee5a24eb,1494423335,"First generic STM32 core version

No static lib
Official CMSIS sources provided thanks a package dependency

Signed-off-by: Frederic.Pillon <frederic.pillon@st.com>
",855fe718d5acbf9d3fde71c6932c25d908d36436,1014,0,0,0,1014,"4,0,110,158,245,74,29,92,71,86,66,19,50,11",14,1015,13.0,66
85050,azure_application-gateway-kubernetes-ingress,b42658596bf76ea3fb40dd767936794039547165,1537826243,"Added all the vendored files.
",6e8f8382a9a336d5d6242b2e0b70f90df10cfc4e,9589,0,0,0,9589,"8,13,24,62,456,1943,1401,789,743,3061,1113,29,0,0,0,1,3",17,9646,13.0,66
86999,eclipse-archived_smarthome,108712ea468ed465fdad086718d2f39d9e69751e,1389365608,"initial contribution - CQ 7807
",7282a5f7213a7802757b9e358ac00ca6e98ad1a6,872,0,0,0,872,"3,11,44,201,275,0,13,2,9,23,50,102,83,51,7,0,0,0",15,874,14.0,66
107576,feiyit_fytsoacms,44bda3df355d18612ea5450807a0b6e79a559928,1550108812,"null
",6eb26fc20ac19a7ef6d06cc8b9fadb624ae82f43,0,1356,0,0,1356,"1,0,0,0,0,0,0,0,0,0,0,0,0,0",1,1,-13.0,66
111601,microsoftgraph_msgraph-sdk-dotnet,b83adfc2410fd4f736e9b4790990e3c111233fea,1677617978,"Merge pull request #1656 from microsoftgraph/feature/5.0

Merge feature/5.0 to dev","3ca0f98760c4ecbf2605668dcecd29b43b0d5bce,3c4323f534ba1eca89c84f1e9533d402855b1429",11541,14197,0,0,25738,"11,27,12,12,2481,743,959,1198,1279,983,1550,723,504,380,233,185,139,94,61,33,16,6",22,11629,16.0,66
119354,opencart_opencart,6523c9579595d1a8a48ca592e0bbd51bebf0e85c,1237165325,,b6a5b937d58768e4ca6e0d239f70b93ce9a55e58,0,1641,0,0,1641,"0,0,0,0,0,0,0,0,0,0,0,0,0,0",0,0,-13.0,66
119357,opencart_opencart,47a1bda27fa6836c77c6e3b389bdf30eb5c449b5,1237208478,,3aae2e7fd83f52cf4055d08befb4e00024c8e4d6,1749,0,0,0,1749,"2,3,84,31,248,500,79,452,142,142,12,27,27,0",13,1749,13.0,66
119358,opencart_opencart,a14537c600adb0b344745c7c69090fd4ec6d0acc,1237210053,,47a1bda27fa6836c77c6e3b389bdf30eb5c449b5,0,1749,0,0,1749,"0,0,0,0,0,0,0,0,0,0,0,0,0,0",0,0,-13.0,66
119359,opencart_opencart,1c42a35df2717cadb2abed761fcd90e37d02b6d6,1237218277,,a14537c600adb0b344745c7c69090fd4ec6d0acc,1781,0,0,0,1781,"2,3,94,53,248,500,79,452,142,142,12,27,27,0",13,1781,13.0,66
119360,opencart_opencart,9010b41469cb279fd9e8cc308e11c7b05f9ef856,1237248663,,1c42a35df2717cadb2abed761fcd90e37d02b6d6,0,1781,0,0,1781,"0,0,0,0,0,0,0,0,0,0,0,0,0,0",0,0,-13.0,66
119363,opencart_opencart,ea261927901c2ca36809280ced0bdf578aaf2d13,1237252610,,d6348c6d0406108419c52b67197c7b794c3b8611,1118,0,0,0,1118,"2,0,3,0,136,427,45,157,142,142,12,27,27,0",13,1120,12.0,66
119395,opencart_opencart,0ec1852238a4ddc2e94892c22b399dae198acb18,1268134890,,39f621750223d98b1c8058694c027c15221e1225,0,3509,0,0,3509,"0,0,0,0,0,0,0,0,0,0,0,0,0,0",0,0,-13.0,66
119396,opencart_opencart,feff16c762473a9cac0fb586c049e4166a8f9a18,1268139768,"1.4.0
",0ec1852238a4ddc2e94892c22b399dae198acb18,2477,0,0,0,2477,"0,4,9,362,383,671,189,394,312,145,8,0,0,0",11,2477,11.0,66
2497,owasp_iotgoat,6722b77534106de538b72a4d03a82eb8de21a181,1553283695,"OpenWrt Fork
",a67ceb0c2198223d03f984532b1817ba406ba214,6715,0,0,0,6715,"1,6,11,108,136,585,3776,678,762,374,257,27,1",13,6722,11.0,67
15833,exacttarget_fuelux,7a58684fbcfd811a6efc82106206166b11db3879,1341591829,"Add bootstrap and requirejs
",f697cec61f48cda1132f1f1fac76cad9e717b2cc,2751,0,0,0,2751,"5,8,19,130,217,297,542,475,354,267,263,90,39,43,5,11,0",16,2765,13.0,67
15882,exacttarget_fuelux,16d86b638ffed30a6ecd064a80cbb592bc49a4f2,1408110724,"Merge branch 'master' of github.com:ExactTarget/fuelux
","0eb16f316a00d24d395a8fedcdea274f1a6c8b10,fe79d9d964e8e55111469a72b91422ebf97683b7",113,5485,14,1,5613,"16,100,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0",3,150,-14.0,67
21786,stmicroelectronics_stm32cubeh7,e261d820b398846a94f22f4aeb32d86c29546efb,1563809830,"Release v1.5.0
",9eb29c05fb0c21e4edf2dd272eb360d89a50b063,27365,0,0,0,27365,"6,10,30,481,642,5486,10248,6390,1675,2083,297,11,7,0,0,0",13,27366,12.0,67
40667,atrocore_atrodam,24e2a352cf1f4f4f449b9e8dec3e971691899c9c,1601295994,".
",e4b05ca971956640d1911513243cf842c7e69707,436,0,0,0,436,"3,3,59,120,112,10,27,56,28,1,17,1",12,437,11.0,67
59489,radekg_terraform-provisioner-ansible,9ded46981c5dd30c774e9688bdf20e63be1cff16,1537481542,"Merge pull request #59 from radekg/vendor

Add vendor directory to git.","a846a5bf4b63e1115bb73a375eb41e5af5ed8235,a0bb9f9deca4a46ca43f7b0d4aa4cf46f9add68c",12178,0,0,0,12178,"15,1,0,51,675,1933,3127,1659,1839,1435,853,84,146,215,130,31",16,12194,14.0,67
77862,badtuxx_mutiraodevops,f40a4f32063ff38531697cb150d4e956bc79028c,1622925486,"Merge pull request #1 from gfechio/gfechio/proc_mem_net

Adicionando conteudo para Conceitos Linux SRE","0a00dd9acbb7fd2a5bdefb74d94bbffa32823109,b84081997c63d4927bae032164dfddf009b58cda",639,0,0,0,639,"1,2,3,2,5,1,0,4,97,496,27,0,2",13,640,12.0,67
95699,nwutils_web2executable,8c36cdef68e82491e210f76948a79376d5c23a7a,1396312058,"Added initial app files from local folder.
",3b3cce001e6f386b6f84f8953c74231c0e9a53b1,107,0,0,0,107,"3,0,9,0,2,3,2,61,10,0,6,9,3",13,108,12.0,67
146795,jean-emmanuel_open-stage-control,7ea4275e31611b3c4305846e84db31d64aeff780,1439465378,"beginning node integration
",10626ad3dff716aa0bf59ef93843ab74179fcf62,2553,0,0,0,2553,"17,13,21,28,234,82,331,106,322,164,374,222,283,72,235,29,39,5",18,2577,16.0,67
146796,jean-emmanuel_open-stage-control,d1b0c0dc2e7cf1abb2d5508f512c5953d777d01b,1439465420,"clean (get node modules with npm install)
",7ea4275e31611b3c4305846e84db31d64aeff780,0,2547,0,0,2547,"17,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",2,30,-16.0,67
147189,open-cluster-management-io_ocm,37287747926beb8c07366c360f8d074dd07be06e,1684995574,"Merge pull request #143 from xuezhaojun/consolidate-code-from-0.11.0

Consolidate code from 0.11.0","bd155db6777e3515bfaf5f45e1ef082874ad6192,2fc048a09614532062c26c6e88810848c76c0593",27809,0,0,0,27809,"10,9,32,17,48,62,217,1031,3293,8272,8921,3426,1937,127,308,147",16,27857,12.0,67
8125,arcuri82_testing_security_development_enterprise_systems,371552b850ee703a3cb43d6ed3491cd23d8ba9a7,1483472011,"""attribute module""
",6ecd07caa85f51ac5a65c864426473c2a322e483,11,0,0,0,11,"3,2,1,1,1,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0",13,14,12.0,68
17290,yuuki_droot,44f159db933fe331bd038553a49cc6b2d78d01c3,1486659330,"Use dep
",ae53e32a27b4e36b86aff4eba7b6ae2c90e91e4e,4025,0,0,0,4025,"9,27,2,0,330,1702,889,727,79,88,100,46,54,8,0,0",14,4061,11.0,68
33843,frog-frog_pokedex,c64af2b1ec8b4137141ece769b257b1693d9db3a,1581821335,"make project.
",4081ad6c6101680f3c99167ac4c7320e0a9065dd,424,0,0,0,424,"6,3,3,15,85,103,37,38,1,12,93,27,3",13,426,12.0,68
79128,gbammc_thor,e82083d41d8a2e9ed368a766136361e55e83da95,1538388770,"new release
",de90cc4dedd464ffc41cf1c27d77d0391bfa291f,0,1152,0,0,1152,"8,26,6,26,0,0,0,0,0,0,0,0,0,0,0",4,66,-11.0,68
86386,sensenet_sensenet,61946ef5064f8aad546092bb038b1c28e2305f89,1488962281,"Initial commit: migrating source files and references from TFS. Nuspec file included for assembling the nuget package.
",f59aa75c87bb31bbeef28aa366e8b5001a57621a,979,0,0,0,979,"4,1,206,445,185,38,7,3,3,16,73,2",12,983,11.0,68
107046,eleteam_unishopx,9f35580a84096c5789311579b6553e6e6e9fd73e,1592210446,"a
",2f88d94c26b762c9dc8c5746b2db546583329f75,0,11854,0,0,11854,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",0,0,-19.0,68
118100,brightstardb_brightstardb,7a067a0346093a6013b3e2361cd3493a63c439fc,1361451709,"Initial source upload
",5d31ff086bba256456924701fe8235d9632e8332,4653,0,0,0,4653,"10,23,93,632,589,381,978,1807,36,56,13,36",12,4654,11.0,68
135251,immutability-io_vault-ethereum,4824d0057df4263f00e52b348e5edff765149f2b,1513896752,"Vendoring is a PIA
",d68a770dae293051250a69d12c8a42f60dc03713,0,6141,0,0,6141,"5,12,0,0,0,0,0,0,0,0,0,0,0",2,17,-11.0,68
14697,gwendall_way.js,f7d858ed778d04d50ad7954c10657fb4c8cc3029,1408008826,"demo css 6
",9a2707174ffb3fd82a2ed7d31c6c79a5b866eaf8,1154,0,0,0,1154,"7,9,18,7,184,126,266,140,134,81,93,43,33,29",14,1170,12.0,69
14698,gwendall_way.js,eac2005207361e6adb1af2f462b168b6e91df930,1408023498,"removed node_modules
",bb47b1d2fe6617ef0e0b436ed8307406175625a0,0,1154,0,0,1154,"7,9,0,0,0,0,0,0,0,0,0,0,0,0",2,16,-12.0,69
26322,fanliang11_surging,19870e2f078da5d4220c866667a9e6e25ca17715,1537843192,"update .gitignore
",95f7cbaede45cfa6ee5457e09f5493eb5053fa4b,0,1408,0,0,1408,"0,0,0,0,0,0,0,0,0,0,0",0,0,-11.0,69
26323,fanliang11_surging,833bc5b1eb28d0733bef2f388c3ab115d6830418,1537843361,"update
",19870e2f078da5d4220c866667a9e6e25ca17715,1408,0,0,0,1408,"9,12,26,281,390,177,86,171,228,22,6",11,1408,11.0,69
51858,opentouryoproject_opentouryo,9f8bbfe01d325e96fdad02822474a4c287c0ad47,1398083300,"add root
",e1a346085326175625787f896d668be0f8912eb1,3205,0,0,0,3205,"6,7,8,61,122,133,333,1233,694,423,173,0,34,24,0,8",16,3259,11.0,69
52658,kalcaddle_kodexplorer,7a731a5f618cadea0c65232b8cbdb2c7f4220939,1396375242,"2.1版本提交   初始化代码
",051a378c1b80e133f388933f720eca7aef35cc0d,1921,0,0,0,1921,"3,14,47,116,207,337,335,155,216,175,132,57,119,9",14,1922,13.0,69
53563,cdapio_cdap,fc397e4dea15f9e17b585bf7448155be1563bf61,1372016724,"Merge branch 'app-fabric'
","7a532c9912a745ff26560b3e6245dd6ec37fd96d,a27708924dcea7d640e110231f9c7764047282cc",339,0,0,0,339,"2,4,2,0,3,0,11,27,125,67,87,13,0,0,0,0,0,0,0,0,0,0",12,341,11.0,69
58113,bioinformatics-ua_dicoogle,f2012d08d637f436ec7299fdc25681b7adfedc1b,1418999517,"Added the core components
",8408c6b37d84b10f2a941c9041d9d3b252428c56,464,0,0,0,464,"5,6,0,0,0,3,3,4,104,106,136,33,33,11,21,0",15,465,14.0,69
73170,jetbrains-research_kinference,f9464073c5b99c0b547f2e66db9e1b9e5b7271cf,1583178337,"Add base implementation
",9a293215c87dc8b429bad48127ba186ea82a99cc,25,0,0,0,25,"7,0,3,0,0,0,0,0,0,0,2,10,4,0",13,26,12.0,69
73676,engineerd_wasm-to-oci,37554a4ffe2eb60708c979f8fec5875a08fc39c6,1569438339,"Add working push and pull to OCI

Signed-off-by: Radu M <root@radu.sh>
",862c4e5472bf584ab6cb5b9f794f287a9d256a15,1339,0,0,0,1339,"7,5,4,3,341,542,341,70,8,0,14,0,3,2",14,1340,13.0,69
73678,engineerd_wasm-to-oci,888386912a318517d74825d5610100b658f21240,1583434465,"Merge pull request #5 from radu-matei/mods

Update to Go modules","981b6d03d442b2d16e14843651479b83a4929f03,1cd7bdaffb9165f14d6fd46dbeb8b6be7b35a93d",3,1478,0,0,1481,"7,5,9,0,0,0,0,0,0,0,0,0,0,0",3,21,-11.0,69
109703,microsoft_sarif-sdk,fc5b25f04872176102d1472cff2bf16253be36ce,1447868551,"Merge pull request #2 from michaelcfanning/master

Preliminary content. Data model, core library, and unit tests build. …","4cbcca46b7b41528ce0776714cf57e4af9a8e393,2d38e2632fabf0a47bab5c1293daa7b4d871a7b4",765,0,0,0,765,"5,4,96,50,119,12,273,53,100,43,10,2",12,767,11.0,69
147287,bndtools_bnd,31a79d98e5c62552b25de1b406173de0c14b06a2,1271093289,"Initial set
",79417daa094aed9be097f4d74ef3c73bbd9ee729,750,0,0,0,750,"2,22,61,130,111,235,57,33,71,3,6,11,9,0,0,0",13,751,12.0,69
162075,kubernetes-retired_kubefed,d33c41b2ea8dc3c1e00e8623719b7b9d7eff7d68,1517182324,"Init new API project
",568915566c40fd56ab8d0d93b671a718287ffa24,12434,0,0,0,12434,"7,1,5,129,1531,3479,3077,1745,1632,504,241,77,5,4,0,0,0,0",14,12437,13.0,69
24158,eolinker_goku_lite,addb3fe2326bd79978931cd0d73cee129ebb6073,1524141196,"更新release
",8d9dfdf1108c750f1ae19bf15de1050c76cf88a9,1,199,0,0,200,"2,8,20,36,0,0,0,0,0,0,0,0,0,0,0",4,66,-11.0,70
33679,syt0r_kanji-dojo,fae96a6867d408cb2aa9c923313e2e3ec78882fa,1609632608,"Base modules
Draft screen architecture and navigation
Basic drawing evaluation mechanism
",09aa7abfb89ede333896495e902363daf19f6346,60,0,0,0,60,"9,9,2,1,2,18,0,6,1,10,0,5,0,0,0,0",12,63,11.0,70
