,repo_id,commit_id,commit_time,message,parents,n_added,n_deleted,n_moved,n_renamed,n_struc_changes,total_files_per_level,max_file_depth,total_files,max_file_depth_diff,bucket,lang,95%,99%,99.9%,output
114302,numenta_nupic-legacy,9b0b18ed9161cbc9dad27c7fbbb2b2286e8718cb,1370276182,"Squashing code from internal repo.
",5eb04412c14a5a09c1cf7617920f2ac86486d3c0,12402,0,0,0,12402,"7,12,316,386,357,1816,3956,2021,2680,683,144,25,0,0",12,12403,11.0,37,Python,4.0,7.0,11.739000000001397,node_modules
114451,zongzibinbin_mallchat,ceb28ace8ba33b31ac2b059ea05befd5a237eceb,1682169202,"项目基础搭建
",783ad1ee261e07da0ba4340c865e1f7607369ef4,149,0,0,0,149,"3,2,0,0,3,0,6,0,1,0,63,48,14,11",14,151,13.0,15,Java,9.0,12.0,15.0,node_modules
114484,gopeak_masterlab,3a590651c80e0188f91b1c82eec77d1ce3ae6896,1522138178,"init source
",c5d6ce08813e73a493a3c93ac44810633facda3a,8118,0,0,0,8118,"11,26,67,132,1981,4279,570,494,252,307,1,0",11,8120,10.0,35,JavaScript,5.0,9.0,17.0,initial
114568,sonatype_nexus-public,262d1eb7c9fa54f86f513960c7593fd2a29196ee,1442614885,"upstream: b=master,r=41ca33b63685713ec3862c9caf312d81f77c4a15,t=2015-09-18-1743-25792
",fb650e19b4c9ddad2e913787e41a964b32f907d2,3115,0,0,0,3115,"8,6,84,0,0,29,19,58,33,443,1952,388,90,6,1,0,0,0",15,3117,14.0,42,Java,9.0,12.0,15.0,node_modules
114621,05nelsonm_encoding,15ba721aa56c00ce0fbf0ae0b82cd9e5b7f156ca,1635629225,"initial project commit
",68e04783bad07bdf37cb267be1d38096a31c1953,56,0,0,0,56,"11,11,4,4,1,18,0,0,1,8,0,1",12,59,11.0,23,Kotlin,9.0,11.0,13.921000000002095,initial
114875,packtpublishing_network-automation-with-go,cc9d36e5433cdfc88559363f310179c05673a62a,1632229483,"Add book's test environment setup instructions
",3180dc74c5e562014fa0292fb0171be81082968c,2054,0,0,0,2054,"2,0,7,7,4,40,21,248,343,40,201,481,34,621,7",15,2056,14.0,34,Go,6.0,10.0,15.0,node_modules
114883,packtpublishing_network-automation-with-go,06a84eb060ddd92b6f54db7a92ea91f93c0faa77,1636820156,"Merge branch 'main' of github.com:PacktPublishing/Network-Automation-with-Go into main
","8b926541280f38739a9ae2ab2af85563cc8bb109,90e4c6d3360f5e081400b9731198101447f33615",5,2055,0,0,2060,"3,0,94,0,0,0,0,0,0,0,0,0,0,0,0",3,97,-12.0,34,Go,6.0,10.0,15.0,node_modules
115090,thinkgem_jeesite4,698e1622254576ec48b9bf016b40372d6405af40,1514784404,"init commit.
",d468c39959b38ca3a7a54721cc52e8640bf1e081,1767,0,0,0,1767,"4,5,34,11,8,10,63,64,235,52,746,188,349,0,0",13,1769,12.0,44,JavaScript,5.0,9.0,17.0,initial
115108,zhanghandong_inviting-rust,958dd15546204edf7fda1c9a449fec7547d84ad3,1605859647,"add toml-demo
",fc22ac31cddeffe172518126129b3634d193148d,152,0,0,0,152,"4,3,11,4,14,50,68,2,1,2",10,159,7.0,23,Rust,3.0,6.0,10.0,node_modules
115109,zhanghandong_inviting-rust,2d51ba5b86a0ec9de9297fd080736f62b6425e7b,1605859748,"rm demo-toml/target
",958dd15546204edf7fda1c9a449fec7547d84ad3,1,143,0,0,144,"4,4,9,0,0,0,0,0,0,0",3,17,-7.0,23,Rust,3.0,6.0,10.0,node_modules
115426,evergreen-ci_evergreen,6176faef5c24b2fe5f9ffd5c10116f517fee4e2a,1636469193,"EVG-15625, EVG-15626, EVG-15627: use Go modules (#5164)

This is a test merge for Go modules, but will be reverted immediately after CI tests run. The CI system can't test this commit due to the large diff size.",e014ffbbb5287debb68773a083ceb3e0e7491b7a,25,31216,1,0,31242,"45,577,601,395,495,59,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",8,2179,-15.0,49,Go,6.0,10.0,15.0,node_modules
115427,evergreen-ci_evergreen,cf637f34e4a5c031cb3638046a252c76d02f19b9,1636469346,"Revert ""EVG-15625, EVG-15626, EVG-15627: use Go modules (#5164)""

This reverts commit 6176faef5c24b2fe5f9ffd5c10116f517fee4e2a.
",6176faef5c24b2fe5f9ffd5c10116f517fee4e2a,31198,7,19,0,31224,"44,577,596,551,2129,4745,5624,2778,5032,2173,1757,481,673,1438,973,970,976,586,697,359,134,71,6",23,33370,15.0,49,Go,6.0,10.0,15.0,node_modules
115429,evergreen-ci_evergreen,d6889a75eacbfad076d95b00cda3e40331242aaf,1636572754,"EVG-15625, EVG-15626, EVG-15627: use Go modules (#5175)

",e4aadc479a03705c329163cfbc54ef449269b63c,25,31217,1,0,31243,"44,577,601,397,499,59,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",8,2184,-15.0,49,Go,6.0,10.0,15.0,node_modules
115609,shaoruu_mine.js,0f5177ddfe45977976fabf8d0eb2c601d8fd1a25,1552900277,"three.js integration test
",e583ad43e5bc25b59e7cc179d4b6a5d91772ce60,9773,0,3,0,9776,"1,10,12,2508,3311,3131,642,144,21,8,0,0,0",10,9788,6.0,48,Rust,3.0,6.0,10.0,node_modules
115611,shaoruu_mine.js,01f88638e454a88cf879203732dacbecf311ba48,1552900498,"removed node_modules for better goods
",39a3cf665451372814a5082defb8d1dcbd33ae34,0,9753,0,0,9753,"2,10,12,12,0,0,0,0,0,0,0,0,0",4,36,-6.0,48,Rust,3.0,6.0,10.0,node_modules
115613,brz-gmbh_covidcertificate-app-android,d6a1088e379ee4d5eb0487059308f658971457cc,1622109754,"Merge pull request #1 from admin-ch/feature/initial-version

Move to 'admin-ch' Github organization","fb45e40ce74b2b873a033e2ab3032159390558c9,9ee06fa79ff08e691aa8bf88f67f1517b273de2f",768,0,0,0,768,"9,15,9,8,6,190,24,0,0,17,105,4",12,387,11.0,39,Kotlin,9.0,11.0,13.921000000002095,initial
115728,alexlancer_codeigniter4login,9ae7e93fa372ea4001e4767ab75a4e519b2e925f,1586437020,"Init commit
",369a25c63a92277c60894c1e7199c97ca5d05a1a,2916,0,0,0,2916,"12,10,105,314,247,952,597,456,150,60,14",11,2917,10.0,51,PHP,5.0,9.0,14.0,node_modules
115733,hkchengrex_xmem,30bc6d91f5dd36ebd474d09cf325341b942691d9,1657145923,"upload all code
",fc7062a0e54d09eba58769214d0f92b5426d8e78,122,0,0,0,122,"9,46,13,8,14,25,1,5,2,3",10,126,8.0,14,Python,4.0,7.0,11.739000000001397,node_modules
115791,finom_seemple,70c329497c4549ecf46b17751de38f6d21cad72c,1380931988,"added grunt and minified version
",c3f921c6e341369c98a25c954669f223ac748c70,1722,0,4,0,1726,"4,6,56,24,240,193,210,202,541,81,82,26,45,13,8",15,1731,12.0,49,JavaScript,5.0,9.0,17.0,node_modules
115797,finom_seemple,0ac8b7615daaa4fe9bca9773420ba65f18f524d7,1389182608,"removed node_modules
",33f801b44712d96bbff9e48ef5f54810b2d715a9,0,749,0,0,749,"5,7,0,0,0,0,0,0,0,0,0,0,0,0,0",2,12,-10.0,49,JavaScript,5.0,9.0,17.0,node_modules
116081,trinodb_trino,9956543e429419a268cfe20a47af7f7c47fa2398,1646742785,"Add Delta Lake connector

This connecter was originally written for the Starburst Enterprise
platform.

Co-authored by various engineers at Starburst Data:

Co-authored-by: Alex Jo <alex.jo@starburstdata.com>
Co-authored-by: Piotr Findeisen <piotr.findeisen@gmail.com>
Co-authored-by: Łukasz Osipiuk <lukasz@osipiuk.net>
Co-authored-by: Alex Albu <alex.albu@starburstdata.com>
Co-authored-by: Mateusz Gajewski <mateusz.gajewski@gmail.com>
Co-authored-by: Raunaq Morarka <raunaqmorarka@gmail.com>
Co-authored-by: Ashhar Hasan <ashhar.hasan@starburstdata.com>
Co-authored-by: Michał Ślizak <michal.slizak+github@gmail.com>
Co-authored-by: Justin-Kwan <justin.kwan@starburstdata.com>
Co-authored-by: Grzegorz Kokosiński <grzegorz@starburstdata.com>
Co-authored-by: Arkadiusz Czajkowski <arek@starburstdata.com>
Co-authored-by: Konrad Dziedzic <konraddziedzic@gmail.com>
Co-authored-by: Jacob I. Komissar <jacob.komissar@starburstdata.com>
Co-authored-by: Krzysztof Sobolewski <krzysztof.sobolewski@starburstdata.com>
Co-authored-by: Marius Grama <findinpath@gmail.com>
Co-authored-by: Irek Matysiewicz <ireneusz.matysiewicz@starburstdata.com>
Co-authored-by: Krzysztof Skrzypczynski <krzysztof.skrzypczynski@starburstdata.com>
Co-authored-by: Jan Was <jan.was@starburstdata.com>
Co-authored-by: Yuya Ebihara <yuya.ebihara@starburstdata.com>
Co-authored-by: praveenkrishna <praveenkrishna@tutanota.com>
Co-authored-by: Karol Sobczak <napewnotrafi@gmail.com>
Co-authored-by: David Phillips <david@acz.org>
Co-authored-by: Sasha Sheikin <myminitrue@gmail.com>
Co-authored-by: Charles Morgan <cjmorgan2000@gmail.com>
Co-authored-by: Martin Traverso <mtraverso@gmail.com>
Co-authored-by: Jason van Zyl <jason@vanzyl.ca>
Co-authored-by: Szymon Homa <szymon.homa@starburstdata.com>
Co-authored-by: Dain Sundstrom <dain@iq80.com>
",eb377853b32e286f7c30116d4886a365de087e67,1093,0,0,0,1093,"7,14,115,33,69,629,92,240,3181,4030,1794,853,147,47,142,0,0,0,60,0,0,0,0,0,0,0,3",27,11456,13.0,9,Java,9.0,12.0,15.0,initial
116114,googleapis_google-oauth-java-client,9959a1fe69fd828d01ef0d4d4dda59ea3681ea47,1305833264,"Start google-oauth-java-client project split off from google-api-java-client

Mostly copied from google-api-java-client project, except for:

1. Removed google-api-client-googleapis* projects

2. Changed the project names, including the project directories, and pom.xml
and
.project files.

3. Only include these packages: com.google.api.client.auth*,
com.google.api.client.extensions.appengine.auth,
com.google.api.client.extensions.servlet.auth, &
com.google.api.client.extensions.auth.helpers* (updated AllTests.java)

http://codereview.appspot.com/4535089/
",3ed830e7a80d3a45e2580df723157c50695ee9e9,74,0,0,0,74,"5,11,5,0,0,0,0,0,1,4,21,23,2,3",14,75,13.0,10,Java,9.0,12.0,15.0,node_modules
116217,admin-ch_covidcertificate-app-android,d6a1088e379ee4d5eb0487059308f658971457cc,1622109754,"Merge pull request #1 from admin-ch/feature/initial-version

Move to 'admin-ch' Github organization","fb45e40ce74b2b873a033e2ab3032159390558c9,9ee06fa79ff08e691aa8bf88f67f1517b273de2f",768,0,0,0,768,"9,15,9,8,6,190,24,0,0,17,105,4",12,387,11.0,54,Kotlin,9.0,11.0,13.921000000002095,initial
116320,influxdata_influxdb-client-python,ef25c7ab74e8d2c692cd0e77bda77e8e7378b8b2,1563276788,"initial version
",317a84c5043a34491922ffa2c0baa99b79f19111,275,0,0,0,275,"8,37,229,2,0,0,1,1",8,278,7.0,75,Python,4.0,7.0,11.739000000001397,initial
116407,timusus_shuttle,7386af7f39d46a923533d42d890797730385be79,1488024724,"Open source Shuttle!
",4bd008346a4910c3dffbf6da0de4fda0a6155d79,1413,1,0,0,1414,"12,3,33,6,501,503,6,8,111,185,19,21,5",13,1413,12.0,14,Java,9.0,12.0,15.0,node_modules
116482,phil-r_react-native-looped-carousel,f25f2f1227b99725aae6d611dd720e2bc7da7897,1476302736,"Merge pull request #37 from appintheair/next

Next version","d5952aba0b24dd68969b557e5a031fc9127f9bc2,970f6efbc79f55471380cf64f540cfa740de5f45",42,0,0,0,42,"8,0,8,5,12,3,3,0,6,2",10,47,9.0,75,JavaScript,5.0,9.0,17.0,node_modules
116925,great-expectations_great_expectations,7a208456fdb1b1e6cafb8e6982ae6ef957c4e121,1571180236,"Merge remote-tracking branch 'origin/v0.8.x' into develop

 Conflicts:
	docs/changelog/changelog.rst
	great_expectations/version.py
","985f1e8852a8af91943e72fae7653f5764145271,75a21ab9ac6974f86c1e55ef29f051a4aa20fe0a",131,18,16,5,170,"21,36,225,108,36,2,5,0,2,4,0,1,3",13,443,8.0,45,Python,4.0,7.0,11.739000000001397,node_modules
116998,devrath_kotlinalchemy,60c6c18463b44c1cde4827e3be1904d1f2a5de8e,1613449410,"added code
",ad0d256421fc531be0b336fd3a43f0d42bebf3c8,226,0,0,0,226,"7,7,2,1,0,43,0,4,14,27,103,20,0,0,0,0,0,0",12,228,11.0,31,Kotlin,9.0,11.0,13.921000000002095,node_modules
117011,tom-alexander_regression-js,16003d4110092b9f47079d95b42d7c0e39d26211,1382758782,"added equation string
",a93ca437e54a6f48f0823da9efa82e168ac51d3e,695,0,0,0,695,"6,3,20,7,152,110,143,100,84,29,26,18",12,698,11.0,40,JavaScript,5.0,9.0,17.0,node_modules
117012,tom-alexander_regression-js,03671f5469b499f8f7007bd9de5f19c323776ed4,1382759810,"reorganized files
",16003d4110092b9f47079d95b42d7c0e39d26211,1,691,0,0,692,"5,3,0,0,0,0,0,0,0,0,0,0",2,8,-10.0,40,JavaScript,5.0,9.0,17.0,node_modules
117013,substrate-course_slides,e10b0d49ef9470a86b3e2704ccf43392fc8ce319,1594809998,"add lesson10 and 11
",46d93adc9f6f2cb2536a3dd27ae51dd312b2ec70,1389,0,0,0,1389,"3,20,12,6,42,71,214,526,374,131,11,0,0",11,1410,9.0,42,Rust,3.0,6.0,10.0,node_modules
117126,cortexproject_cortex,fbbc54a885228acdd12e28589d7258ff9c9c2fc8,1472543773,"Fix up import paths and vendoring
",5bd403adbe47b985e7d5d711f705f9e610e2e59e,2712,0,2,0,2714,"17,18,24,26,98,422,475,175,102,34,13,0,10,3",14,1417,10.0,46,Go,6.0,10.0,15.0,vendor
117234,supermap_iclient-javascript,6cc138f1a85b63e3b3197478b1f998e1f015ce94,1484559098,"iClient9目录结构
",2653725b161fb0c477fcb7d708725e581f396380,2849,0,0,0,2849,"2,5,5,310,439,873,875,262,41,12,5,5,0,16",14,2850,13.0,62,JavaScript,5.0,9.0,17.0,node_modules
117235,supermap_iclient-javascript,9fec62af22655a1d8a3dfeedfb09199d75cc36f9,1484738086,"删掉legacy源码，改为库集成方式
",6cc138f1a85b63e3b3197478b1f998e1f015ce94,1,2823,0,0,2824,"2,6,2,13,5,0,0,0,0,0,0,0,0,0",5,28,-9.0,62,JavaScript,5.0,9.0,17.0,node_modules
117260,real-stanford_diffusion_policy,4bf419aa5a9b25bde5cd1e332b077f45fba190c1,1678223235,"code release
",7b8d98f0c2efba1e42239bab6b1915423760bd3f,364,0,0,0,364,"14,14,111,62,22,30,18,71,23",9,365,8.0,32,Python,4.0,7.0,11.739000000001397,node_modules
117354,redbadger_crux,f249c1b8d9f99fd84e7d9b6b86ac387dab088f3f,1665227937,"Android app
",e9dbe2f07542665590c2ae65f7cb3eb095f537cc,61,0,0,0,61,"1,11,12,2,3,1,31,0,7,0,0,0,0",9,68,6.0,60,Rust,3.0,6.0,10.0,node_modules
117417,dragonwell-project_dragonwell11,52f10b9a40ee4c0beff7ed54de0543ab03c1f5a9,1196814525,"Added tag jdk7-b24 for changeset 06bc494ca11e
",f124bdd666ed1374e367addd939c80ae26cfcb07,1,0,0,0,1,"7,46,60,193,1085,4364,5574,6067,3122,1486,2209,2164,1292,357,39,0",15,28065,12.0,10,Java,9.0,12.0,15.0,node_modules
117597,doukoi-bdb_frame-sdk,1d046508eb31eb6e25791273ac58e3824400eae7,1612689044,"基础版本 V1.0.1,更新内容底部公告
",d7267096a87c0d10fda38e72cbebe58907205599,1698,1,0,0,1699,"3,7,127,225,217,587,263,183,29,50,8",11,1699,10.0,5,PHP,5.0,9.0,14.0,node_modules
117701,geffzhang_nanofabric,27ede36378cb901375ee4b4b8c568330721f491f,1485320471,"项目初始化
",2a06d8dcf53101479dea1efbfb88359a76ef528d,1689,0,0,0,1689,"3,3,77,91,53,758,312,171,119,43,20,41",12,1691,11.0,61,C#,6.0,10.0,12.0,node_modules
117759,kwai_blaze,055b2ba5d30446340d7e7e8737982688951d8d81,1625218548,"using of flapigen, I don't like this :(
",ab2300cfc7807d2b1076a40080370ba5112fcda9,10,0,0,0,10,"8,6,7,0,0,0,0,0,3,0,0,0,0",9,24,6.0,61,Rust,3.0,6.0,10.0,node_modules
117760,kwai_blaze,70731e08447dc0feb4149228099b77ba800c0ed3,1625224758,"wip
",055b2ba5d30446340d7e7e8737982688951d8d81,3,6,0,0,9,"8,8,5,0,0,0,0,0,0,0,0,0,0",3,21,-6.0,61,Rust,3.0,6.0,10.0,node_modules
117787,kwai_blaze,2970064f1316cc287bb674256a5135268ae4f0af,1650693964,"Consolidate native and ext into this same repo (#87)

* Consolidate native and ext into this same repo

* action fix

* introduce gradle

* remove tracking

* before rm buildSrc

* rm maven

* remove tpcds-1g from direct tracking

* Make pre-generated tpcds dataset as submodule

* only pull tpcds submodule for query validation runs

* fix lint

* revert commented out ci checks",295da87a65d77dc16d8edb9e19da99f066a56187,62,0,18,0,80,"17,7,15,29,0,0,2,0,1,10,19,0,0",11,100,7.0,61,Rust,3.0,6.0,10.0,node_modules
117817,dewitt_opensearch,090cb6e1c7a2c48f7b02aa5296fe77c61f64050a,1523513053,"Add an export of the opensearch.org site and convert it to github-flavored markdown.
",62207d87372744b1c01a11199f2b0f62b955e17c,133,0,0,0,133,"4,15,54,12,12,10,16,0,12,0",9,135,7.0,66,Python,4.0,7.0,11.739000000001397,node_modules
117956,percona_percona-xtradb-cluster-operator,31a80d6b99eab82b4a61a330d5e0413239dd79d4,1540405962,"Created operator-sdk project

All code is autogenerated by `operator-sdk new`",3803f3c91980e14731ab6b61e364fe405bc1e186,1872,0,0,0,1872,"4,5,7,41,367,810,241,278,66,12,24,18,0,0,0,0",12,1873,11.0,23,Go,6.0,10.0,15.0,node_modules
117961,mailgun_mailgun-php,c8802175bec7fd2c2cb740bc1ff1f0570d956be0,1374117969,"Missed the Vendor folder
",c0e37a689d481b0bcb7a808aa4d39eb97111d786,487,0,0,0,487,"6,1,5,10,3,8,97,207,107,32,17",11,493,10.0,4,PHP,5.0,9.0,14.0,node_modules
118004,cgtinker_blendarmocap,1926fd48027ed210520a1caff87a367ab1952cb9,1638286982,"structure
",4196bc38366d61471c67dcac7eb57ca550a1f8e9,386,0,0,0,386,"5,8,10,0,0,31,42,231,55,7,0",10,389,8.0,44,Python,4.0,7.0,11.739000000001397,node_modules
118100,brightstardb_brightstardb,7a067a0346093a6013b3e2361cd3493a63c439fc,1361451709,"Initial source upload
",5d31ff086bba256456924701fe8235d9632e8332,4653,0,0,0,4653,"10,23,93,632,589,381,978,1807,36,56,13,36",12,4654,11.0,68,C#,6.0,10.0,12.0,node_modules
118101,simondankelmann_submarine,0523297e5ddf166a4933b8d91281907fab0c0b43,1667750905,"First Approch
",e864665f2a1f68d9f21c7c9b5e5253dfc37acd76,69,0,0,0,69,"1,0,7,9,2,1,0,38,0,0,3,3,6,0,0",13,70,12.0,24,Kotlin,9.0,11.0,13.921000000002095,node_modules
118102,cgtinker_blendarmocap,232343d02ef1a326f41fcc4a3ff91de09f39b470,1677237952,"updated transfer config
",e0d57e42111c16abc303a315040995dea805aa64,347,1,0,0,348,"5,9,46,86,31,22,18,10,51,115,90",11,483,7.0,44,Python,4.0,7.0,11.739000000001397,node_modules
118103,cgtinker_blendarmocap,a973f82586b1a9ec93bbd92a383c8decd624efdb,1677249799,"cleanup
",8303b69af1e1893d05d008a4976ec61389a0cb56,0,352,0,0,352,"5,9,46,71,0,0,0,0,0,0,0",4,131,-7.0,44,Python,4.0,7.0,11.739000000001397,node_modules
118351,cs-util-com_cscore,558d415e1f358f1aeaec2d931fd19f7fdbb56e17,1548575621,"Merge pull request #6 from cs-util-com/release/v1.0.0

Release/v1.0.0","221663d8b4bb839a7be65f95c602cab567964316,f5eee60dc9cbab48c8b2f55d52473ebc44de9578",357,0,1,0,358,"2,5,21,66,46,16,25,86,76,7,10,0",11,360,10.0,14,C#,6.0,10.0,12.0,node_modules
118371,liuweijw_fw-cloud-framework,39a3cd4fcff8fdaafb3db26cb4bc71b97b7ea9e6,1517997462,"提交system和commons相关模块的代码，完成springcloud 服务注册、权限、网关相关模块
",bef3d39a79dd746a2b1fdfcdf2bd1c837759d688,103,0,0,0,103,"4,3,9,0,10,14,4,0,0,9,33,16,3",13,105,12.0,73,Java,9.0,12.0,15.0,node_modules
118423,identitymodel_identitymodel.oidcclient,777f452716436e01bf9d3230511df5db2322d166,1540990211,"restructure
",55f292076f7390312e200637eaa0780b7391e0e0,78,0,30,0,108,"9,17,37,8,2,2,8,0,0,52,0,0,0,4",14,139,10.0,57,C#,6.0,10.0,12.0,node_modules
118424,identitymodel_identitymodel.oidcclient,ed7044f9aa7803c7a3879a64167c6ad49167aaac,1541079290,"remove tools
",b82a1abe399bb674aa41741391f73f9742c0ba9f,0,79,0,0,79,"9,13,36,2,0,0,0,0,0,0,0,0,0,0",4,60,-10.0,57,C#,6.0,10.0,12.0,node_modules
118461,moonrepo_espresso,ae6b2021731d41fbc526b2271be3f1ea4397e03f,1690908407,"new: Add compiler and package crates. (#2)

",74d10e1164100efc92b8530820b3555157dcdbe0,95,0,0,0,95,"7,1,7,30,16,9,15,12",8,97,7.0,73,Rust,3.0,6.0,10.0,node_modules
118471,openmined_swiftsyft,6536a2178a8c729897ce1d8b660ce34b8c22c912,1578554159,"Initial commit
",9ee5f81b9e77d7872aad30fcadbfe9af9b68e041,1340,0,0,0,1340,"6,2,11,7,19,17,112,616,292,133,40,54,47,5",14,1361,9.0,49,Swift,5.0,9.0,13.0,node_modules
118514,openmined_swiftsyft,c33df973904401fc7a44bf40078096af391ab31e,1587571657,"Deleted `Pods` folder because LibTorch library is larger than 100 MB (Github limit).
",541ee21a39445a9056f98e470aa1e7503b2a5047,0,1565,0,0,1565,"6,11,37,5,4,0,0,0,0,0,0,0,0,0",5,63,-9.0,49,Swift,5.0,9.0,13.0,node_modules
118617,fushengqian_fuint,442728fc68a0bd2b8a849a5354a47cbaf21fe116,1650507971,"code clean
",dc0ded42bd3220f9ef24edb9c17472411cf59429,0,1379,0,0,1379,"1,0,0,0,0,0,0,0,0,0,0,0,0,0,0",1,1,-12.0,14,Java,9.0,12.0,15.0,node_modules
118618,fushengqian_fuint,215193cacb33a0a23e415612077d828de0c9eff2,1650543033,"init
",442728fc68a0bd2b8a849a5354a47cbaf21fe116,1163,0,0,0,1163,"3,24,15,0,0,6,12,34,147,236,302,177,201,0,7",15,1164,14.0,14,Java,9.0,12.0,15.0,initial
118834,burke-software_django-report-builder,1871d3984aec1d17410620d20bd358767af840b0,1352065858,"Initial commit. It's not even near finished yet! But it's can display results
and is almost worth showing off.
",45f00f31e63367d66b070a5fbcfe2f793f5a92c7,655,0,0,0,655,"2,7,2,5,53,84,323,154,27,0,0",9,657,8.0,32,Python,4.0,7.0,11.739000000001397,node_modules
118884,bennettfeely_clippy,6212da523bb949b4656ebc3405db0abd02ba53b2,1407871048,"Working on support for inset() function
","80631923e68861e644fa7e74a2c5e124da563a0d,8f940b58f58042761f5087c57284a063ac0f4c87",0,2058,1,0,2059,"10,6,1,0,0,0,0,0,0,0,0,0,0,0",3,17,-11.0,17,JavaScript,5.0,9.0,17.0,node_modules
118885,thalium_icebox,9180f8696a61e35c81dd82690531283160b18216,1558640112,"third_party: add virtualbox 5.2.0
",1e516a405a101e1f707eb9b94ce2d83c472378e6,30142,0,0,0,30142,"5,2,41,67,423,1143,2401,4716,9427,2627,4256,2884,458,1720,27",15,30197,11.0,40,C_C++,6.0,11.0,13.0,node_modules
119055,napalm-automation_napalm,0b05c2a079225c618f3b2f3a29c1e2d5e481289a,1509297428,"first beta release
",3407edb94cf06fa6b63d1a0d5ea104a9a00b6610,181,2,0,0,183,"7,14,51,137,130,581,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3",57,1074,50.0,57,Python,4.0,7.0,11.739000000001397,initial
119058,napalm-automation_napalm,8afe8378a69a39616daba30b4eafa4b2602e17b2,1509963874,"fix infinite loop
",896edf57069f2f9c143342fdec6a3977d943a71a,0,156,0,0,156,"7,24,83,149,130,578,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",7,972,-50.0,57,Python,4.0,7.0,11.739000000001397,initial
119089,tywo45_t-io,ac19cea02fb69d97491f6d5149962d522ace45ff,1492301145,"从码云迁移过来
",a00eec6dddc011dd02c63d7a35a0ecbbcc0cb381,908,0,0,0,908,"2,28,45,199,133,36,52,32,53,35,10,0,74,194,16",15,909,14.0,49,Java,9.0,12.0,15.0,node_modules
119096,daddoon_blazormobile,1e6e95ad744d09719bf23e5c0982f2c2e76f20f5,1524994051,"Add some default projects (Not doing something specially)
",8b9d6687d46b541dd2c75ccdffb798d1073072ad,1763,0,0,0,1763,"2,0,5,33,60,55,354,180,61,52,955,0,0,4,3",15,1764,14.0,15,C#,6.0,10.0,12.0,node_modules
119179,packtpublishing_practical-system-programming-for-rust-developers,1f3a7177d8f9cc3ca12db6413d051df6940e0329,1592155064,"updated code
",8894e08c90c4a21ef057c07722af6523dd272bac,27,0,5,0,32,"2,2,1,6,1,4,12,6,0,0,0,0",8,34,6.0,14,Rust,3.0,6.0,10.0,node_modules
119188,packtpublishing_practical-system-programming-for-rust-developers,b968abce3df9d3a446869012b149b39b6d2286e0,1602686632,"updates for Chapter 8 PD
",5c9b7b026a945c002f5c59202f71543129c75536,5,127,6,0,138,"4,16,34,28,3,0,0,0,0,0,0,0",5,85,-6.0,14,Rust,3.0,6.0,10.0,node_modules
119190,packtpublishing_practical-system-programming-for-rust-developers,ced181bcadda599142ee8e29a47096dc7aad1d33,1604740867,"chapter 6 FD
",cd14c8480b6d517a355d55061ebbdcf445f85f34,110,0,2,0,112,"4,21,35,27,4,1,20,67,19,1,0,1",12,200,7.0,14,Rust,3.0,6.0,10.0,node_modules
